checking_acc_status,duration,cred_hist,purpose,loan_amt,saving_acc_bonds,present_employment_since,installment_rate,personal_stat_gender,other_debtors_guarantors,present_residence_since,property,age,other_installment_plans,housing,num_curr_loans,job,num_people_provide_maint,telephone,is_foreign_worker,target
below_0,36,risky_acc_or_curr_loan_other,car_used,9629,below_100,below_7y,4,male:single,none,4,car_or_other,24,none,own,2,skilled_official,1,yes,yes,bad
below_0,48,curr_loans_paid_duly,domestic_applience,3051,below_100,below_4y,3,male:single,none,4,car_or_other,54,none,own,1,skilled_official,1,no,yes,bad
below_0,48,curr_loans_paid_duly,car_new,3931,below_100,below_7y,4,male:single,none,4,unknown_or_no_property,46,none,for_free,1,skilled_official,2,no,yes,bad
below_200,36,delay_in_past,car_new,7432,below_100,below_4y,2,female:divorced_or_married,none,2,life_insurance_or_aggreements,54,none,rent,1,skilled_official,1,no,yes,good
no_cheking_acc,6,curr_loans_paid_duly,domestic_applience,1338,below_1000,below_4y,1,male:divorced,none,4,real_estate,62,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,6,risky_acc_or_curr_loan_other,radio_tv,1554,below_100,below_7y,1,female:divorced_or_married,none,2,car_or_other,24,none,rent,2,skilled_official,1,yes,yes,good
below_0,36,curr_loans_paid_duly,others,15857,below_100,unemployed,2,male:divorced,co_applicant,3,car_or_other,43,none,own,1,management_or_self_emp,1,no,yes,good
below_0,18,curr_loans_paid_duly,radio_tv,1345,below_100,below_4y,4,male:married_or_widowed,none,3,real_estate,26,bank,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,car_new,1101,below_100,below_4y,3,male:married_or_widowed,none,2,real_estate,27,none,own,2,skilled_official,1,yes,yes,good
above:200,12,curr_loans_paid_duly,radio_tv,3016,below_100,below_4y,3,male:married_or_widowed,none,1,car_or_other,24,none,own,1,skilled_official,1,no,yes,good
below_0,36,curr_loans_paid_duly,furniture_equipment,2712,below_100,above_7y,2,male:single,none,2,life_insurance_or_aggreements,41,bank,own,1,skilled_official,2,no,yes,bad
below_0,8,risky_acc_or_curr_loan_other,car_new,731,below_100,above_7y,4,male:single,none,4,real_estate,47,none,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,furniture_equipment,3780,below_100,below_1y,3,male:divorced,none,2,car_or_other,35,none,own,2,management_or_self_emp,1,yes,yes,good
below_0,21,risky_acc_or_curr_loan_other,car_new,1602,below_100,above_7y,4,male:married_or_widowed,none,3,car_or_other,30,none,own,2,skilled_official,1,yes,yes,good
below_0,18,risky_acc_or_curr_loan_other,car_new,3966,below_100,above_7y,1,female:divorced_or_married,none,4,real_estate,33,bank,rent,3,skilled_official,1,yes,yes,bad
no_cheking_acc,18,no_loan_or_paid_duly_other,business,4165,below_100,below_4y,2,male:single,none,2,car_or_other,36,store,own,2,skilled_official,2,no,yes,bad
below_0,36,curr_loans_paid_duly,car_used,8335,unknown_no_saving_acc,above_7y,3,male:single,none,4,unknown_or_no_property,47,none,for_free,1,skilled_official,1,no,yes,bad
below_200,48,delay_in_past,business,6681,unknown_no_saving_acc,below_4y,4,male:single,none,4,unknown_or_no_property,38,none,for_free,1,skilled_official,2,yes,yes,good
no_cheking_acc,24,delay_in_past,business,2375,below_1000,below_4y,4,male:single,none,2,car_or_other,44,none,own,2,skilled_official,2,yes,yes,good
below_0,18,curr_loans_paid_duly,car_new,1216,below_100,below_1y,4,female:divorced_or_married,none,3,car_or_other,23,none,rent,1,skilled_official,1,yes,yes,bad
below_0,45,no_loan_or_paid_duly_other,business,11816,below_100,above_7y,2,male:single,none,4,car_or_other,29,none,rent,2,skilled_official,1,no,yes,bad
below_200,24,curr_loans_paid_duly,radio_tv,5084,unknown_no_saving_acc,above_7y,2,female:divorced_or_married,none,4,car_or_other,42,none,own,1,skilled_official,1,yes,yes,good
above:200,15,curr_loans_paid_duly,radio_tv,2327,below_100,below_1y,2,female:divorced_or_married,none,3,real_estate,25,none,own,1,unskilled_resident,1,no,yes,bad
below_0,12,no_loan_or_paid_duly_other,car_new,1082,below_100,below_4y,4,male:single,none,4,car_or_other,48,bank,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,radio_tv,886,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,2,car_or_other,21,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,4,curr_loans_paid_duly,furniture_equipment,601,below_100,below_1y,1,female:divorced_or_married,none,3,real_estate,23,none,rent,1,unskilled_resident,2,no,yes,good
below_0,24,risky_acc_or_curr_loan_other,car_used,2957,below_100,above_7y,4,male:single,none,4,life_insurance_or_aggreements,63,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,2611,below_100,above_7y,4,male:married_or_widowed,co_applicant,3,real_estate,46,none,own,2,skilled_official,1,no,yes,good
below_0,36,curr_loans_paid_duly,furniture_equipment,5179,below_100,below_7y,4,male:single,none,2,life_insurance_or_aggreements,29,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,21,delay_in_past,car_used,2993,below_100,below_4y,3,male:single,none,2,real_estate,28,store,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,repairs,1943,below_100,below_1y,4,female:divorced_or_married,none,4,real_estate,23,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,24,paid_duly_this_bank,business,1559,below_100,below_7y,4,male:single,none,4,car_or_other,50,bank,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,18,curr_loans_paid_duly,furniture_equipment,3422,below_100,above_7y,4,male:single,none,4,life_insurance_or_aggreements,47,bank,own,3,skilled_official,2,yes,yes,good
below_200,21,curr_loans_paid_duly,furniture_equipment,3976,unknown_no_saving_acc,below_7y,2,male:single,none,3,car_or_other,35,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,18,curr_loans_paid_duly,car_new,6761,unknown_no_saving_acc,below_4y,2,male:single,none,4,car_or_other,68,none,rent,2,skilled_official,1,no,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,car_new,1249,below_100,below_1y,4,male:married_or_widowed,none,2,real_estate,28,none,own,1,skilled_official,1,no,yes,good
below_0,9,curr_loans_paid_duly,radio_tv,1364,below_100,below_7y,3,male:single,none,4,real_estate,59,none,own,1,skilled_official,1,no,yes,good
below_0,12,curr_loans_paid_duly,radio_tv,709,below_100,above_7y,4,male:single,none,4,real_estate,57,store,own,1,unskilled_resident,1,no,yes,bad
below_0,20,risky_acc_or_curr_loan_other,car_new,2235,below_100,below_4y,4,male:married_or_widowed,guarantor,2,life_insurance_or_aggreements,33,bank,rent,2,skilled_official,1,no,no,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_used,4042,unknown_no_saving_acc,below_7y,3,male:single,none,4,life_insurance_or_aggreements,43,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,radio_tv,1471,below_100,below_4y,4,male:single,none,4,unknown_or_no_property,35,none,for_free,2,skilled_official,1,yes,yes,good
below_0,18,paid_duly_this_bank,car_new,1442,below_100,below_7y,4,male:single,none,4,unknown_or_no_property,32,none,for_free,2,unskilled_resident,2,no,yes,bad
no_cheking_acc,36,delay_in_past,car_new,10875,below_100,above_7y,2,male:single,none,2,car_or_other,45,none,own,2,skilled_official,2,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_new,1474,below_500,below_1y,4,male:married_or_widowed,none,3,real_estate,33,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,10,curr_loans_paid_duly,retraining,894,unknown_no_saving_acc,below_7y,4,female:divorced_or_married,none,3,life_insurance_or_aggreements,40,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,furniture_equipment,3343,below_100,below_4y,4,male:single,none,2,unknown_or_no_property,28,none,for_free,1,skilled_official,1,yes,yes,good
below_0,15,curr_loans_paid_duly,car_new,3959,below_100,below_4y,3,female:divorced_or_married,none,2,life_insurance_or_aggreements,29,none,own,1,skilled_official,1,yes,yes,bad
no_cheking_acc,9,curr_loans_paid_duly,car_new,3577,below_500,below_4y,1,male:single,guarantor,2,real_estate,26,none,rent,1,skilled_official,2,no,no,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_used,5804,above_1000,below_4y,4,male:single,none,2,real_estate,27,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,delay_in_past,business,2169,below_100,below_4y,4,male:married_or_widowed,none,2,car_or_other,28,none,own,1,skilled_official,1,yes,yes,bad
below_0,24,curr_loans_paid_duly,radio_tv,2439,below_100,below_1y,4,female:divorced_or_married,none,4,real_estate,35,none,own,1,skilled_official,1,yes,yes,bad
no_cheking_acc,27,risky_acc_or_curr_loan_other,furniture_equipment,4526,above_1000,below_1y,4,male:single,none,2,real_estate,32,store,own,2,unskilled_resident,2,yes,yes,good
no_cheking_acc,10,curr_loans_paid_duly,furniture_equipment,2210,below_100,below_4y,2,male:single,none,2,real_estate,25,bank,rent,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,15,curr_loans_paid_duly,furniture_equipment,2221,below_1000,below_4y,2,female:divorced_or_married,none,4,car_or_other,20,none,rent,1,skilled_official,1,no,yes,good
below_0,18,curr_loans_paid_duly,radio_tv,2389,below_100,below_1y,4,female:divorced_or_married,none,1,car_or_other,27,store,own,1,skilled_official,1,no,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,furniture_equipment,3331,below_100,above_7y,2,male:single,none,4,life_insurance_or_aggreements,42,store,own,1,skilled_official,1,no,yes,good
no_cheking_acc,36,curr_loans_paid_duly,business,7409,unknown_no_saving_acc,above_7y,3,male:single,none,2,life_insurance_or_aggreements,37,none,own,2,skilled_official,1,no,yes,good
below_0,12,curr_loans_paid_duly,furniture_equipment,652,below_100,above_7y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,24,none,rent,1,skilled_official,1,no,yes,good
no_cheking_acc,36,delay_in_past,furniture_equipment,7678,below_1000,below_7y,2,female:divorced_or_married,none,4,car_or_other,40,none,own,2,skilled_official,1,yes,yes,good
above:200,6,risky_acc_or_curr_loan_other,car_new,1343,below_100,above_7y,1,male:single,none,4,real_estate,46,none,own,2,skilled_official,2,no,no,good
below_0,24,risky_acc_or_curr_loan_other,business,1382,below_500,below_7y,4,male:single,none,1,real_estate,26,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,15,curr_loans_paid_duly,domestic_applience,874,unknown_no_saving_acc,below_1y,4,female:divorced_or_married,none,1,real_estate,24,none,own,1,skilled_official,1,no,yes,good
below_0,12,curr_loans_paid_duly,furniture_equipment,3590,below_100,below_4y,2,male:single,co_applicant,2,life_insurance_or_aggreements,29,none,own,1,unskilled_resident,2,no,yes,good
below_200,11,risky_acc_or_curr_loan_other,car_new,1322,above_1000,below_4y,4,female:divorced_or_married,none,4,car_or_other,40,none,own,2,skilled_official,1,no,yes,good
below_0,18,paid_duly_this_bank,radio_tv,1940,below_100,below_1y,3,male:single,co_applicant,4,unknown_or_no_property,36,bank,for_free,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,36,curr_loans_paid_duly,radio_tv,3595,below_100,above_7y,4,male:single,none,2,car_or_other,28,none,own,1,skilled_official,1,no,yes,good
below_0,9,curr_loans_paid_duly,car_new,1422,below_100,below_1y,3,male:single,none,2,unknown_or_no_property,27,none,for_free,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,30,risky_acc_or_curr_loan_other,radio_tv,6742,unknown_no_saving_acc,below_7y,2,male:single,none,3,life_insurance_or_aggreements,36,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_used,7814,below_100,below_7y,3,male:single,none,3,car_or_other,38,none,own,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_used,9277,unknown_no_saving_acc,below_4y,2,male:divorced,none,4,unknown_or_no_property,48,none,for_free,1,skilled_official,1,yes,yes,good
below_200,30,risky_acc_or_curr_loan_other,car_new,2181,unknown_no_saving_acc,above_7y,4,male:single,none,4,real_estate,36,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,1098,below_100,unemployed,4,female:divorced_or_married,none,4,car_or_other,65,none,own,2,unemployed_non_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,furniture_equipment,4057,below_100,below_7y,3,male:divorced,none,3,car_or_other,43,none,own,1,skilled_official,1,yes,yes,bad
below_0,12,curr_loans_paid_duly,education,795,below_100,below_1y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,53,none,own,1,skilled_official,1,no,yes,bad
below_200,24,risky_acc_or_curr_loan_other,business,2825,unknown_no_saving_acc,below_7y,4,male:single,none,3,unknown_or_no_property,34,none,own,2,skilled_official,2,yes,yes,good
below_200,48,curr_loans_paid_duly,business,15672,below_100,below_4y,2,male:single,none,2,car_or_other,23,none,own,1,skilled_official,1,yes,yes,bad
no_cheking_acc,36,risky_acc_or_curr_loan_other,car_new,6614,below_100,above_7y,4,male:single,none,4,car_or_other,34,none,own,2,management_or_self_emp,1,yes,yes,good
no_cheking_acc,28,paid_duly_this_bank,car_used,7824,unknown_no_saving_acc,below_1y,3,male:single,guarantor,4,real_estate,40,bank,rent,2,skilled_official,2,yes,yes,good
below_0,27,risky_acc_or_curr_loan_other,business,2442,below_100,above_7y,4,male:single,none,4,car_or_other,43,store,own,4,management_or_self_emp,2,yes,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,radio_tv,1829,below_100,above_7y,4,male:single,none,4,car_or_other,46,none,own,2,skilled_official,1,yes,yes,good
below_0,12,risky_acc_or_curr_loan_other,car_new,2171,below_100,below_4y,4,male:single,none,4,life_insurance_or_aggreements,38,bank,own,2,unskilled_resident,1,no,no,good
below_200,36,risky_acc_or_curr_loan_other,car_used,5800,below_100,below_4y,3,male:single,none,4,car_or_other,34,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,1169,unknown_no_saving_acc,below_4y,4,male:single,none,3,life_insurance_or_aggreements,29,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,36,delay_in_past,car_used,8947,unknown_no_saving_acc,below_7y,3,male:single,none,2,car_or_other,31,store,own,1,management_or_self_emp,2,yes,yes,good
below_0,21,curr_loans_paid_duly,radio_tv,2606,below_100,below_1y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,28,none,rent,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,furniture_equipment,1592,above_1000,below_7y,3,female:divorced_or_married,none,2,life_insurance_or_aggreements,35,none,own,1,skilled_official,1,no,no,good
no_cheking_acc,15,curr_loans_paid_duly,furniture_equipment,2186,unknown_no_saving_acc,below_7y,1,female:divorced_or_married,none,4,real_estate,33,bank,rent,1,unskilled_resident,1,no,yes,good
below_0,18,curr_loans_paid_duly,furniture_equipment,4153,below_100,below_4y,2,male:single,co_applicant,3,car_or_other,42,none,own,1,skilled_official,1,no,yes,bad
below_0,16,risky_acc_or_curr_loan_other,car_new,2625,below_100,above_7y,2,male:single,guarantor,4,life_insurance_or_aggreements,43,bank,rent,1,skilled_official,1,yes,yes,bad
no_cheking_acc,20,risky_acc_or_curr_loan_other,car_new,3485,unknown_no_saving_acc,below_1y,2,male:divorced,none,4,real_estate,44,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,36,risky_acc_or_curr_loan_other,car_used,10477,unknown_no_saving_acc,above_7y,2,male:single,none,4,unknown_or_no_property,42,none,for_free,2,skilled_official,1,no,yes,good
no_cheking_acc,15,curr_loans_paid_duly,radio_tv,1386,unknown_no_saving_acc,below_4y,4,male:married_or_widowed,none,2,real_estate,40,none,rent,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,1278,below_100,above_7y,4,male:single,none,1,real_estate,36,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,12,curr_loans_paid_duly,radio_tv,1107,below_100,below_4y,2,male:single,none,2,real_estate,20,none,rent,1,management_or_self_emp,2,yes,yes,good
below_0,21,curr_loans_paid_duly,car_new,3763,unknown_no_saving_acc,below_7y,2,male:single,co_applicant,2,real_estate,24,none,own,1,unskilled_resident,1,no,no,good
below_200,36,curr_loans_paid_duly,education,3711,unknown_no_saving_acc,below_4y,2,male:married_or_widowed,none,2,car_or_other,27,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,15,delay_in_past,car_used,3594,below_100,below_1y,1,female:divorced_or_married,none,2,life_insurance_or_aggreements,46,none,own,2,unskilled_resident,1,no,yes,good
below_200,9,curr_loans_paid_duly,car_new,3195,unknown_no_saving_acc,below_4y,1,female:divorced_or_married,none,2,real_estate,33,none,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,36,delay_in_past,radio_tv,4454,below_100,below_4y,4,female:divorced_or_married,none,4,real_estate,34,none,own,2,skilled_official,1,no,yes,good
below_200,24,risky_acc_or_curr_loan_other,furniture_equipment,4736,below_100,below_1y,2,female:divorced_or_married,none,4,car_or_other,25,bank,own,1,unskilled_resident,1,no,yes,bad
below_200,30,curr_loans_paid_duly,radio_tv,2991,unknown_no_saving_acc,above_7y,2,female:divorced_or_married,none,4,car_or_other,25,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,11,curr_loans_paid_duly,business,2142,above_1000,above_7y,1,male:divorced,none,2,real_estate,28,none,own,1,skilled_official,1,yes,yes,good
below_0,24,paid_duly_this_bank,business,3161,below_100,below_4y,4,male:single,none,2,life_insurance_or_aggreements,31,none,rent,1,skilled_official,1,yes,yes,bad
below_200,48,no_loan_or_paid_duly_other,others,18424,below_100,below_4y,1,female:divorced_or_married,none,2,life_insurance_or_aggreements,32,bank,own,1,management_or_self_emp,1,yes,no,bad
no_cheking_acc,10,curr_loans_paid_duly,car_used,2848,below_500,below_4y,1,male:single,co_applicant,2,real_estate,32,none,own,1,skilled_official,2,no,yes,good
below_0,6,curr_loans_paid_duly,car_new,14896,below_100,above_7y,1,male:single,none,4,unknown_or_no_property,68,bank,own,1,management_or_self_emp,1,yes,yes,bad
below_0,24,curr_loans_paid_duly,furniture_equipment,2359,below_500,unemployed,1,male:divorced,none,1,life_insurance_or_aggreements,33,none,own,1,skilled_official,1,no,yes,bad
below_0,24,curr_loans_paid_duly,furniture_equipment,3345,below_100,above_7y,4,male:single,none,2,life_insurance_or_aggreements,39,none,rent,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,18,risky_acc_or_curr_loan_other,furniture_equipment,1817,below_100,below_4y,4,female:divorced_or_married,none,2,unknown_or_no_property,28,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,48,delay_in_past,radio_tv,12749,below_1000,below_7y,4,male:single,none,1,car_or_other,37,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,9,curr_loans_paid_duly,radio_tv,1366,below_100,below_1y,3,female:divorced_or_married,none,4,life_insurance_or_aggreements,22,none,rent,1,skilled_official,1,no,yes,bad
below_200,12,curr_loans_paid_duly,car_new,2002,below_100,below_7y,3,male:single,none,4,life_insurance_or_aggreements,30,none,rent,1,skilled_official,2,yes,yes,good
below_0,24,paid_duly_this_bank,furniture_equipment,6872,below_100,below_1y,2,male:divorced,none,1,life_insurance_or_aggreements,55,bank,own,1,skilled_official,1,yes,yes,bad
below_0,12,paid_duly_this_bank,car_new,697,below_100,below_1y,4,male:single,none,2,car_or_other,46,bank,own,2,skilled_official,1,yes,yes,bad
below_0,18,risky_acc_or_curr_loan_other,furniture_equipment,1049,below_100,below_1y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,21,none,rent,1,skilled_official,1,no,yes,good
below_0,48,curr_loans_paid_duly,car_used,10297,below_100,below_7y,4,male:single,none,4,unknown_or_no_property,39,store,for_free,3,skilled_official,2,yes,yes,bad
no_cheking_acc,30,curr_loans_paid_duly,radio_tv,1867,unknown_no_saving_acc,above_7y,4,male:single,none,4,car_or_other,58,none,own,1,skilled_official,1,yes,yes,good
below_0,12,delay_in_past,car_new,1344,below_100,below_4y,4,male:single,none,2,real_estate,43,none,own,2,unskilled_resident,2,no,yes,good
below_0,24,curr_loans_paid_duly,furniture_equipment,1747,below_100,below_1y,4,male:single,co_applicant,1,life_insurance_or_aggreements,24,none,own,1,unskilled_resident,1,no,no,good
below_200,9,curr_loans_paid_duly,radio_tv,1670,below_100,below_1y,4,female:divorced_or_married,none,2,car_or_other,22,none,own,1,skilled_official,1,yes,yes,bad
no_cheking_acc,9,risky_acc_or_curr_loan_other,car_new,1224,below_100,below_4y,3,male:single,none,1,real_estate,30,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,radio_tv,522,below_1000,above_7y,4,male:single,none,4,life_insurance_or_aggreements,42,none,own,2,skilled_official,2,yes,yes,good
below_0,12,curr_loans_paid_duly,radio_tv,1498,below_100,below_4y,4,female:divorced_or_married,none,1,car_or_other,23,bank,own,1,skilled_official,1,no,yes,good
below_200,30,delay_in_past,radio_tv,1919,below_500,below_1y,4,male:single,none,3,unknown_or_no_property,30,store,own,2,management_or_self_emp,1,no,yes,bad
above:200,9,curr_loans_paid_duly,radio_tv,745,below_100,below_4y,3,female:divorced_or_married,none,2,real_estate,28,none,own,1,unskilled_resident,1,no,yes,bad
below_200,6,curr_loans_paid_duly,radio_tv,2063,below_100,below_1y,4,male:married_or_widowed,none,3,car_or_other,30,none,rent,1,management_or_self_emp,1,yes,yes,good
below_200,60,curr_loans_paid_duly,education,6288,below_100,below_4y,4,male:single,none,4,unknown_or_no_property,42,none,for_free,1,skilled_official,1,no,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_used,6842,unknown_no_saving_acc,below_4y,2,male:single,none,4,life_insurance_or_aggreements,46,none,own,2,management_or_self_emp,2,yes,yes,good
no_cheking_acc,12,curr_loans_paid_duly,car_new,3527,unknown_no_saving_acc,below_1y,2,male:single,none,3,life_insurance_or_aggreements,45,none,own,1,management_or_self_emp,2,yes,yes,good
no_cheking_acc,10,curr_loans_paid_duly,car_new,1546,below_100,below_4y,3,male:single,none,2,real_estate,31,none,own,1,unskilled_resident,2,no,no,good
no_cheking_acc,24,curr_loans_paid_duly,furniture_equipment,929,unknown_no_saving_acc,below_7y,4,male:single,none,2,car_or_other,31,store,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,4,risky_acc_or_curr_loan_other,car_new,1455,below_100,below_7y,2,male:single,none,1,real_estate,42,none,own,3,unskilled_resident,2,no,yes,good
below_0,15,curr_loans_paid_duly,furniture_equipment,1845,below_100,below_1y,4,female:divorced_or_married,guarantor,1,life_insurance_or_aggreements,46,none,rent,1,skilled_official,1,no,yes,good
below_200,48,no_loan_or_paid_duly_other,car_new,8358,below_1000,below_1y,1,female:divorced_or_married,none,1,car_or_other,30,none,own,2,skilled_official,1,no,yes,good
below_0,24,paid_duly_this_bank,furniture_equipment,3349,below_1000,below_1y,4,male:single,none,4,unknown_or_no_property,30,none,for_free,1,skilled_official,2,yes,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,car_new,2859,unknown_no_saving_acc,unemployed,4,male:single,none,4,unknown_or_no_property,38,none,own,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,18,curr_loans_paid_duly,furniture_equipment,1533,below_100,below_1y,4,male:married_or_widowed,co_applicant,1,life_insurance_or_aggreements,43,none,own,1,unskilled_resident,2,no,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,3621,below_500,above_7y,2,male:single,none,4,car_or_other,31,none,own,2,skilled_official,1,no,yes,bad
below_200,18,risky_acc_or_curr_loan_other,business,3590,below_100,unemployed,3,male:married_or_widowed,none,3,car_or_other,40,none,own,3,unemployed_non_resident,2,yes,yes,good
below_0,36,delay_in_past,business,2145,below_100,below_7y,2,male:single,none,1,car_or_other,24,none,own,2,skilled_official,1,yes,yes,bad
below_200,24,curr_loans_paid_duly,car_used,4113,below_1000,below_1y,3,female:divorced_or_married,none,4,car_or_other,28,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,36,curr_loans_paid_duly,furniture_equipment,10974,below_100,unemployed,4,female:divorced_or_married,none,2,car_or_other,26,none,own,2,management_or_self_emp,1,yes,yes,bad
below_0,12,curr_loans_paid_duly,car_new,1893,below_100,below_4y,4,female:divorced_or_married,guarantor,4,life_insurance_or_aggreements,29,none,own,1,skilled_official,1,yes,yes,good
below_0,24,risky_acc_or_curr_loan_other,radio_tv,1231,above_1000,above_7y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,57,none,rent,2,management_or_self_emp,1,yes,yes,good
above:200,30,risky_acc_or_curr_loan_other,radio_tv,3656,unknown_no_saving_acc,above_7y,4,male:single,none,4,life_insurance_or_aggreements,49,store,own,2,unskilled_resident,1,no,yes,good
below_200,9,risky_acc_or_curr_loan_other,radio_tv,1154,below_100,above_7y,2,male:single,none,4,real_estate,37,none,own,3,unskilled_resident,1,no,yes,good
below_0,28,curr_loans_paid_duly,car_new,4006,below_100,below_4y,3,male:single,none,2,car_or_other,45,none,own,1,unskilled_resident,1,no,yes,bad
below_200,24,curr_loans_paid_duly,furniture_equipment,3069,below_500,above_7y,4,male:single,none,4,unknown_or_no_property,30,none,for_free,1,skilled_official,1,no,yes,good
no_cheking_acc,6,risky_acc_or_curr_loan_other,radio_tv,1740,below_100,above_7y,2,male:married_or_widowed,none,2,real_estate,30,none,rent,2,skilled_official,1,no,yes,good
below_200,21,delay_in_past,car_new,2353,below_100,below_4y,1,male:divorced,none,4,life_insurance_or_aggreements,47,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,15,curr_loans_paid_duly,car_new,3556,unknown_no_saving_acc,below_4y,3,male:single,none,2,unknown_or_no_property,29,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,2397,below_1000,above_7y,3,male:single,none,2,car_or_other,35,bank,own,2,skilled_official,1,yes,yes,bad
below_200,6,curr_loans_paid_duly,repairs,454,below_100,below_1y,3,male:married_or_widowed,none,1,life_insurance_or_aggreements,22,none,own,1,unskilled_resident,1,no,yes,good
below_200,30,curr_loans_paid_duly,radio_tv,1715,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,1,car_or_other,26,none,own,1,skilled_official,1,no,yes,good
below_200,27,risky_acc_or_curr_loan_other,radio_tv,2520,below_1000,below_4y,4,male:single,none,2,life_insurance_or_aggreements,23,none,own,2,unskilled_resident,1,no,yes,bad
no_cheking_acc,15,curr_loans_paid_duly,radio_tv,3568,below_100,above_7y,4,female:divorced_or_married,none,2,car_or_other,54,bank,rent,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,42,curr_loans_paid_duly,radio_tv,7166,unknown_no_saving_acc,below_7y,2,male:married_or_widowed,none,4,life_insurance_or_aggreements,29,none,rent,1,skilled_official,1,yes,yes,good
below_0,11,risky_acc_or_curr_loan_other,car_new,3939,below_100,below_4y,1,male:single,none,2,real_estate,40,none,own,2,unskilled_resident,2,no,yes,good
below_200,15,curr_loans_paid_duly,repairs,1514,below_500,below_4y,4,male:single,guarantor,2,real_estate,22,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_new,7393,below_100,below_4y,1,male:single,none,4,life_insurance_or_aggreements,43,none,own,1,unskilled_resident,2,no,yes,good
below_0,24,paid_duly_this_bank,car_new,1193,below_100,unemployed,1,female:divorced_or_married,co_applicant,4,unknown_or_no_property,29,none,rent,2,unemployed_non_resident,1,no,yes,bad
